"GEO_ID","NAME","B25031_001E","B25031_001M","B25031_002E","B25031_002M","B25031_003E","B25031_003M","B25031_004E","B25031_004M","B25031_005E","B25031_005M","B25031_006E","B25031_006M","B25031_007E","B25031_007M",
"Geography","Geographic Area Name","Estimate!!Median gross rent --!!Total","Margin of Error!!Median gross rent --!!Total","Estimate!!Median gross rent --!!Total!!No bedroom","Margin of Error!!Median gross rent --!!Total!!No bedroom","Estimate!!Median gross rent --!!Total!!1 bedroom","Margin of Error!!Median gross rent --!!Total!!1 bedroom","Estimate!!Median gross rent --!!Total!!2 bedrooms","Margin of Error!!Median gross rent --!!Total!!2 bedrooms","Estimate!!Median gross rent --!!Total!!3 bedrooms","Margin of Error!!Median gross rent --!!Total!!3 bedrooms","Estimate!!Median gross rent --!!Total!!4 bedrooms","Margin of Error!!Median gross rent --!!Total!!4 bedrooms","Estimate!!Median gross rent --!!Total!!5 or more bedrooms","Margin of Error!!Median gross rent --!!Total!!5 or more bedrooms",
"8600000US59433","ZCTA5 59433","633","237","-","**","-","**","563","216","-","**","-","**","-","**",
"8600000US59434","ZCTA5 59434","638","139","-","**","-","**","646","63","542","381","-","**","-","**",
"8600000US59436","ZCTA5 59436","717","45","-","**","714","190","591","111","824","43","1075","303","-","**",
"8600000US59440","ZCTA5 59440","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59441","ZCTA5 59441","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59442","ZCTA5 59442","543","95","-","**","451","141","706","282","716","142","-","**","-","**",
"8600000US59443","ZCTA5 59443","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59444","ZCTA5 59444","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59446","ZCTA5 59446","814","190","-","**","-","**","-","**","811","506","725","173","-","**",
"8600000US59447","ZCTA5 59447","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59448","ZCTA5 59448","414","55","-","**","-","**","394","80","431","61","775","567","-","**",
"8600000US59450","ZCTA5 59450","680","132","-","**","-","**","825","257","665","62","-","**","-","**",
"8600000US59451","ZCTA5 59451","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59452","ZCTA5 59452","600","70","-","**","-","**","595","65","708","165","-","**","-","**",
"8600000US59453","ZCTA5 59453","700","271","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59454","ZCTA5 59454","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59456","ZCTA5 59456","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59457","ZCTA5 59457","754","33","708","187","583","339","731","36","824","177","1519","580","-","**",
"8600000US59460","ZCTA5 59460","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59461","ZCTA5 59461","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59462","ZCTA5 59462","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59463","ZCTA5 59463","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59464","ZCTA5 59464","531","130","-","**","-","**","661","205","483","168","-","**","-","**",
"8600000US59465","ZCTA5 59465","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59466","ZCTA5 59466","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59467","ZCTA5 59467","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59468","ZCTA5 59468","825","246","-","**","-","**","-","**","815","401","-","**","-","**",
"8600000US59469","ZCTA5 59469","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59471","ZCTA5 59471","525","63","-","**","-","**","725","274","488","84","-","**","-","**",
"8600000US59472","ZCTA5 59472","796","416","-","**","-","**","742","99","1038","401","-","**","-","**",
"8600000US59474","ZCTA5 59474","538","51","-","**","463","33","589","35","525","208","753","275","-","**",
"8600000US59477","ZCTA5 59477","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59479","ZCTA5 59479","536","106","-","**","420","77","-","**","575","84","-","**","-","**",
"8600000US59480","ZCTA5 59480","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59482","ZCTA5 59482","700","125","-","**","-","**","675","214","950","571","-","**","-","**",
"8600000US59483","ZCTA5 59483","757","135","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59484","ZCTA5 59484","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59485","ZCTA5 59485","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59486","ZCTA5 59486","575","97","-","**","-","**","458","156","581","147","-","**","-","**",
"8600000US59487","ZCTA5 59487","634","203","-","**","-","**","733","437","850","265","438","308","-","**",
"8600000US59489","ZCTA5 59489","700","271","-","**","-","**","-","**","675","265","-","**","-","**",
"8600000US59501","ZCTA5 59501","672","44","542","58","547","38","679","34","781","64","882","104","1243","1101",
"8600000US59520","ZCTA5 59520","529","168","-","**","314","161","725","94","575","156","-","**","-","**",
"8600000US59521","ZCTA5 59521","313","17","-","**","513","196","328","86","281","38","359","73","-","**",
"8600000US59522","ZCTA5 59522","568","20","688","47","561","74","550","69","567","556","875","456","-","**",
"8600000US59523","ZCTA5 59523","510","36","-","**","484","97","507","74","621","239","644","244","-","**",
"8600000US59524","ZCTA5 59524","531","185","-","**","-","**","425","316","548","292","394","39","-","**",
"8600000US59525","ZCTA5 59525","581","64","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59526","ZCTA5 59526","452","72","-","**","-","**","440","60","391","195","-","**","-","**",
"8600000US59527","ZCTA5 59527","421","26","-","**","-","**","430","165","423","32","-","**","-","**",
"8600000US59528","ZCTA5 59528","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59529","ZCTA5 59529","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59530","ZCTA5 59530","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59531","ZCTA5 59531","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59532","ZCTA5 59532","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59535","ZCTA5 59535","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59537","ZCTA5 59537","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59538","ZCTA5 59538","581","105","-","**","-","**","579","77","841","160","-","**","-","**",
"8600000US59540","ZCTA5 59540","625","205","-","**","-","**","-","**","575","135","-","**","-","**",
"8600000US59542","ZCTA5 59542","367","37","-","**","-","**","350","72","-","**","-","**","-","**",
"8600000US59544","ZCTA5 59544","284","30","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59545","ZCTA5 59545","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59546","ZCTA5 59546","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59547","ZCTA5 59547","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59601","ZCTA5 59601","804","36","561","62","643","37","853","35","967","50","1154","179","1810","111",
"8600000US59602","ZCTA5 59602","969","45","-","**","835","266","829","178","1053","103","1616","184","-","**",
"8600000US59631","ZCTA5 59631","450","215","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59632","ZCTA5 59632","732","105","-","**","525","437","724","96","-","**","-","**","-","**",
"8600000US59633","ZCTA5 59633","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59634","ZCTA5 59634","1051","118","-","**","-","**","1077","136","960","874","1140","117","-","**",
"8600000US59635","ZCTA5 59635","784","58","-","**","684","22","754","90","883","87","-","**","-","**",
"8600000US59636","ZCTA5 59636","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59638","ZCTA5 59638","550","310","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59639","ZCTA5 59639","660","34","-","**","510","50","662","31","-","**","-","**","-","**",
"8600000US59640","ZCTA5 59640","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59642","ZCTA5 59642","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59643","ZCTA5 59643","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59644","ZCTA5 59644","677","47","-","**","311","134","741","269","697","77","854","84","-","**",
"8600000US59645","ZCTA5 59645","635","73","-","**","-","**","630","38","683","187","-","**","-","**",
"8600000US59647","ZCTA5 59647","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59648","ZCTA5 59648","1058","446","-","**","655","147","1097","74","-","**","-","**","-","**",
"8600000US59701","ZCTA5 59701","622","31","521","93","559","25","703","30","735","89","829","444","950","605",
"8600000US59703","ZCTA5 59703","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59710","ZCTA5 59710","588","90","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59711","ZCTA5 59711","543","44","422","193","532","36","576","131","654","273","814","170","-","**",
"8600000US59713","ZCTA5 59713","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59714","ZCTA5 59714","911","76","600","48","-","**","868","76","1037","94","1381","100","-","**",
"8600000US59715","ZCTA5 59715","899","26","743","45","669","43","902","30","1268","104","1353","217","2066","399",
"8600000US59716","ZCTA5 59716","1278","333","689","60","700","261","1307","599","1813","253","-","**","-","**",
"8600000US59718","ZCTA5 59718","1166","42","676","67","1024","160","1088","47","1361","118","1774","122","1442","288",
"8600000US59720","ZCTA5 59720","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59721","ZCTA5 59721","675","661","-","**","-","**","-","**","825","816","-","**","-","**",
"8600000US59722","ZCTA5 59722","618","54","-","**","321","56","595","126","632","133","1465","266","-","**",
"8600000US59724","ZCTA5 59724","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59725","ZCTA5 59725","620","45","429","44","536","30","633","68","753","151","1229","274","-","**",
"8600000US59727","ZCTA5 59727","975","684","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59728","ZCTA5 59728","671","52","-","**","-","**","668","114","-","**","-","**","-","**",
"8600000US59729","ZCTA5 59729","810","129","-","**","692","313","837","37","-","**","646","310","-","**",
"8600000US59730","ZCTA5 59730","840","441","-","**","-","**","786","469","-","**","-","**","-","**",
"8600000US59731","ZCTA5 59731","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59732","ZCTA5 59732","867","324","-","**","-","**","867","178","-","**","-","**","-","**",
"8600000US59733","ZCTA5 59733","638","482","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59735","ZCTA5 59735","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59736","ZCTA5 59736","625","118","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59739","ZCTA5 59739","753","294","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59740","ZCTA5 59740","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59741","ZCTA5 59741","1073","90","3156","579","985","127","1000","426","1116","187","1119","183","1083","428",
"8600000US59743","ZCTA5 59743","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59745","ZCTA5 59745","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59746","ZCTA5 59746","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59747","ZCTA5 59747","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59748","ZCTA5 59748","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59749","ZCTA5 59749","715","72","-","**","720","141","488","312","860","188","-","**","-","**",
"8600000US59750","ZCTA5 59750","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59751","ZCTA5 59751","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59752","ZCTA5 59752","769","225","-","**","486","175","845","251","1128","147","-","**","-","**",
"8600000US59754","ZCTA5 59754","814","209","-","**","-","**","725","18","1156","171","-","**","-","**",
"8600000US59755","ZCTA5 59755","875","369","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59756","ZCTA5 59756","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59758","ZCTA5 59758","614","58","578","190","560","44","773","113","877","337","-","**","-","**",
"8600000US59759","ZCTA5 59759","727","50","-","**","-","**","726","18","820","106","1040","589","-","**",
"8600000US59760","ZCTA5 59760","660","60","-","**","-","**","617","51","-","**","-","**","-","**",
"8600000US59761","ZCTA5 59761","-","**","-","**","-","**","-","**","280","258","-","**","-","**",
"8600000US59762","ZCTA5 59762","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59801","ZCTA5 59801","793","31","577","41","681","18","879","28","1137","51","1473","147","-","**",
"8600000US59802","ZCTA5 59802","775","27","564","168","710","55","859","30","935","156","1694","157","-","**",
"8600000US59803","ZCTA5 59803","881","58","-","**","459","244","849","46","1143","33","1639","425","-","**",
"8600000US59804","ZCTA5 59804","1034","159","-","**","-","**","875","198","1319","252","-","**","1109","171",
"8600000US59808","ZCTA5 59808","928","40","644","118","815","108","953","36","1325","130","1084","533","-","**",
"8600000US59820","ZCTA5 59820","927","110","-","**","650","411","650","336","955","22","-","**","-","**",
"8600000US59821","ZCTA5 59821","677","82","-","**","-","**","747","93","429","376","-","**","-","**",
"8600000US59823","ZCTA5 59823","979","177","-","**","917","457","1067","220","945","204","-","**","-","**",
"8600000US59824","ZCTA5 59824","709","118","-","**","533","217","825","503","647","145","-","**","-","**",
"8600000US59825","ZCTA5 59825","860","139","-","**","-","**","857","54","850","291","-","**","-","**",
"8600000US59826","ZCTA5 59826","667","106","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59827","ZCTA5 59827","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59828","ZCTA5 59828","777","195","-","**","-","**","677","79","1088","335","-","**","-","**",
"8600000US59829","ZCTA5 59829","615","131","-","**","405","119","722","79","854","147","-","**","-","**",
"8600000US59830","ZCTA5 59830","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59831","ZCTA5 59831","450","161","-","**","-","**","475","275","442","155","338","299","-","**",
"8600000US59832","ZCTA5 59832","528","60","-","**","419","63","536","270","569","150","-","**","-","**",
"8600000US59833","ZCTA5 59833","990","140","-","**","-","**","-","**","1080","205","-","**","-","**",
"8600000US59834","ZCTA5 59834","638","296","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59837","ZCTA5 59837","517","34","-","**","-","**","-","**","533","171","-","**","-","**",
"8600000US59840","ZCTA5 59840","756","71","-","**","514","106","757","82","947","124","1156","659","-","**",
"8600000US59841","ZCTA5 59841","555","282","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59842","ZCTA5 59842","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59843","ZCTA5 59843","629","159","-","**","-","**","-","**","636","112","-","**","-","**",
"8600000US59844","ZCTA5 59844","718","130","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59845","ZCTA5 59845","490","26","460","28","477","26","492","52","700","351","-","**","-","**",
"8600000US59846","ZCTA5 59846","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59847","ZCTA5 59847","623","149","-","**","924","560","648","99","-","**","-","**","-","**",
"8600000US59848","ZCTA5 59848","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59851","ZCTA5 59851","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59853","ZCTA5 59853","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
"8600000US59854","ZCTA5 59854","644","86","-","**","-","**","625","78","825","292","-","**","-","**",
"8600000US59855","ZCTA5 59855","783","242","-","**","-","**","803","139","592","546","-","**","-","**",
"8600000US59856","ZCTA5 59856","447","406","-","**","-","**","444","296","-","**","-","**","-","**",
"8600000US59858","ZCTA5 59858","659","72","-","**","-","**","644","142","596","513","-","**","-","**",
"8600000US59859","ZCTA5 59859","640","49","623","9","364","96","634","27","825","401","-","**","-","**",
"8600000US59860","ZCTA5 59860","690","52","954","420","628","40","686","40","860","314","-","**","-","**",
"8600000US59863","ZCTA5 59863","-","**","-","**","-","**","-","**","-","**","-","**","-","**",
